customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age
8a858f3b5c1c5a08015c1c6897ac062b,301912868,1,10000,11500,15,40:03.0,No_referee,5/18/2017 16:51,5/18/2017 17:52,6/2/2017 0:00,5/26/2017 4:29,Savings,3.3529033,6.5290479,First Bank,Permanent,Unknow,32
8a858f3b5c1c5a08015c1c6897ac062b,301918638,2,10000,13000,30,31:00.0,No_referee,5/26/2017 7:50,5/26/2017 8:50,6/26/2017 0:00,6/24/2017 5:20,Savings,3.3529033,6.5290479,First Bank,Permanent,Unknow,32
8a8589d754be350e0154bea33f411c02,301876905,2,10000,13000,30,56:16.0,No_referee,4/22/2017 12:43,4/22/2017 13:44,5/22/2017 0:00,5/22/2017 14:41,Other,3.9651958,7.4172515,Stanbic IBTC,Permanent,Graduate,30
8a8589d754be350e0154bea33f411c02,301915629,3,10000,13000,30,44:27.0,No_referee,5/22/2017 15:53,5/22/2017 16:53,6/21/2017 0:00,6/21/2017 4:16,Other,3.9651958,7.4172515,Stanbic IBTC,Permanent,Graduate,30
8a8589d754be350e0154bea33f411c02,301621755,1,10000,13000,30,03:54.0,No_referee,5/17/2016 12:32,5/17/2016 13:32,6/16/2016 0:00,6/16/2016 14:54,Other,3.9651958,7.4172515,Stanbic IBTC,Permanent,Graduate,30
8a858e235bd971a4015bd984429906d5,301901783,1,10000,11500,15,00:00.0,No_referee,5/11/2017 16:42,5/11/2017 17:42,5/26/2017 0:00,6/13/2017 22:49,Savings,3.2600913,6.5090153,GT Bank,Permanent,Unknow,40
8a858e235bd971a4015bd984429906d5,301953046,3,10000,11500,15,21:16.0,No_referee,6/27/2017 7:21,6/27/2017 8:21,7/12/2017 0:00,7/14/2017 16:11,Savings,3.2600913,6.5090153,GT Bank,Permanent,Unknow,40
8a858e235bd971a4015bd984429906d5,301938290,2,10000,11500,15,14:10.0,No_referee,6/14/2017 10:17,6/14/2017 11:18,6/29/2017 0:00,6/23/2017 18:04,Savings,3.2600913,6.5090153,GT Bank,Permanent,Unknow,40
8a858e515b38f839015b39083e321384,301919324,3,20000,24500,30,14:27.0,No_referee,5/27/2017 5:21,5/27/2017 6:21,6/26/2017 0:00,6/22/2017 13:03,Savings,3.3508252,6.6042655,GT Bank,Permanent,Unknow,28
8a858e515b38f839015b39083e321384,301854699,1,10000,13000,30,03:26.0,No_referee,4/4/2017 13:29,4/4/2017 14:29,5/4/2017 0:00,4/24/2017 16:48,Savings,3.3508252,6.6042655,GT Bank,Permanent,Unknow,28
8a858e515b38f839015b39083e321384,301879037,2,10000,13000,30,34:07.0,No_referee,4/24/2017 16:31,4/24/2017 17:31,5/24/2017 0:00,5/24/2017 16:34,Savings,3.3508252,6.6042655,GT Bank,Permanent,Unknow,28
8a858e515b38f839015b39083e321384,301956819,4,20000,24500,30,58:08.0,No_referee,6/29/2017 19:20,6/29/2017 20:20,7/31/2017 0:00,7/26/2017 18:48,Savings,3.3508252,6.6042655,GT Bank,Permanent,Unknow,28
8a858fab5cd5e1a7015cde28b9f37db3,301951134,1,10000,13000,30,45:01.0,No_referee,6/25/2017 7:43,6/25/2017 8:45,7/25/2017 0:00,7/25/2017 5:15,Savings,6.3357049,4.9351725,Diamond Bank,Permanent,Unknow,36
8a858ffa55ca72a50155d49947914143,301838460,2,10000,13000,30,44:23.0,No_referee,3/15/2017 1:45,3/15/2017 2:45,4/14/2017 0:00,4/13/2017 9:29,Other,3.3933293,7.138554,UBA,Permanent,Post-Graduate,30
8a858ffa55ca72a50155d49947914143,301866847,3,10000,13000,30,15:39.0,No_referee,4/13/2017 8:46,4/13/2017 9:46,5/15/2017 0:00,5/19/2017 12:00,Other,3.3933293,7.138554,UBA,Permanent,Post-Graduate,30
8a858ffa55ca72a50155d49947914143,301820344,1,10000,11500,15,43:11.0,No_referee,2/17/2017 16:28,2/17/2017 17:28,3/6/2017 0:00,3/15/2017 2:27,Other,3.3933293,7.138554,UBA,Permanent,Post-Graduate,30
8a858ffa55ca72a50155d49947914143,301913681,4,10000,13000,30,50:37.0,No_referee,5/19/2017 15:53,5/19/2017 16:54,6/19/2017 0:00,6/20/2017 6:40,Other,3.3933293,7.138554,UBA,Permanent,Post-Graduate,30
8a858ffa55ca72a50155d49947914143,301944593,5,10000,13000,30,06:52.0,No_referee,6/20/2017 9:35,6/20/2017 10:35,7/20/2017 0:00,7/27/2017 13:56,Other,3.3933293,7.138554,UBA,Permanent,Post-Graduate,30
8a858e4b5a94ae68015aa2b2bc5941b4,301888615,3,10000,13000,30,20:34.0,No_referee,5/3/2017 16:33,5/3/2017 17:33,6/2/2017 0:00,5/26/2017 17:10,Savings,3.3672242,6.5669041,Stanbic IBTC,Permanent,Unknow,31
8a858e4b5a94ae68015aa2b2bc5941b4,301919188,4,20000,24500,30,25:53.0,No_referee,5/26/2017 19:30,5/26/2017 20:30,6/26/2017 0:00,6/24/2017 9:15,Savings,3.3672242,6.5669041,Stanbic IBTC,Permanent,Unknow,31
8a858e4b5a94ae68015aa2b2bc5941b4,301857746,2,10000,13000,30,20:04.0,No_referee,4/6/2017 11:33,4/6/2017 12:34,5/8/2017 0:00,5/2/2017 17:04,Savings,3.3672242,6.5669041,Stanbic IBTC,Permanent,Unknow,31
8a858e4b5a94ae68015aa2b2bc5941b4,301950561,5,20000,24500,30,47:03.0,No_referee,6/24/2017 14:25,6/24/2017 15:26,7/24/2017 0:00,7/23/2017 19:36,Savings,3.3672242,6.5669041,Stanbic IBTC,Permanent,Unknow,31
8a858e4b5a94ae68015aa2b2bc5941b4,301838933,1,10000,13000,30,10:12.0,No_referee,3/15/2017 16:04,3/15/2017 17:04,4/14/2017 0:00,4/5/2017 17:55,Savings,3.3672242,6.5669041,Stanbic IBTC,Permanent,Unknow,31
8a858e69566ae5b801568fe0bb8a4fd0,301779529,9,30000,36800,60,02:10.0,No_referee,12/22/2016 22:25,12/22/2016 23:26,1/23/2017 0:00,1/23/2017 0:39,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301707826,3,20000,22250,15,05:49.0,No_referee,9/6/2016 21:51,9/6/2016 22:51,9/21/2016 0:00,9/19/2016 22:55,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301873862,13,40000,44800,30,13:01.0,No_referee,4/19/2017 19:48,4/19/2017 20:49,5/19/2017 0:00,5/19/2017 10:57,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301741281,5,30000,32250,15,44:12.0,No_referee,10/10/2016 18:39,10/10/2016 19:39,10/25/2016 0:00,10/24/2016 21:29,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301842730,12,40000,44800,30,42:31.0,No_referee,3/20/2017 19:58,3/20/2017 20:58,4/19/2017 0:00,4/19/2017 20:27,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301682503,1,10000,11500,15,25:27.0,No_referee,8/15/2016 20:26,8/15/2016 21:26,8/30/2016 0:00,8/25/2016 15:10,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301756369,7,30000,32250,15,29:10.0,No_referee,11/8/2016 21:15,11/8/2016 22:58,11/23/2016 0:00,11/18/2016 0:14,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301803922,10,25000,28750,30,38:48.0,No_referee,1/27/2017 11:13,1/27/2017 12:13,2/27/2017 0:00,2/21/2017 20:23,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301823636,11,40000,44800,30,55:19.0,No_referee,2/21/2017 19:45,2/21/2017 20:46,3/23/2017 0:00,3/20/2017 20:40,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301913364,14,40000,44000,30,49:54.0,No_referee,5/19/2017 10:16,5/19/2017 11:17,6/19/2017 0:00,6/16/2017 9:39,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301940982,15,40000,44000,30,14:56.0,No_referee,6/16/2017 12:42,6/16/2017 13:43,7/17/2017 0:00,7/5/2017 22:04,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301749247,6,30000,32250,15,55:23.0,No_referee,10/24/2016 20:54,10/24/2016 21:54,11/8/2016 0:00,11/8/2016 21:40,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301728273,4,20000,22250,15,36:29.0,No_referee,9/26/2016 2:55,9/26/2016 3:55,10/11/2016 0:00,10/10/2016 19:21,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301761302,8,30000,34400,30,05:45.0,No_referee,11/18/2016 14:18,11/18/2016 15:18,12/19/2016 0:00,12/22/2016 22:50,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a858e69566ae5b801568fe0bb8a4fd0,301694934,2,10000,11500,15,42:50.0,No_referee,8/25/2016 14:28,8/25/2016 15:28,9/9/2016 0:00,9/6/2016 22:27,Other,3.6048439,6.4774154,GT Bank,Self-Employed,Unknow,30
8a8589f35451855401545c6aab952f7d,301615129,1,10000,13000,30,02:54.0,No_referee,4/28/2016 10:34,4/28/2016 11:34,5/30/2016 0:00,5/28/2016 13:02,Savings,3.6054769,6.5040207,First Bank,Permanent,Unknow,45
8a8589f35451855401545c6aab952f7d,301940271,4,25000,28750,30,54:43.0,No_referee,6/15/2017 20:19,6/15/2017 21:19,7/17/2017 0:00,7/17/2017 12:44,Savings,3.6054769,6.5040207,First Bank,Permanent,Unknow,45
8a8589f35451855401545c6aab952f7d,301900003,3,20000,24500,30,49:26.0,No_referee,5/10/2017 18:57,5/10/2017 19:57,6/12/2017 0:00,6/15/2017 20:39,Savings,3.6054769,6.5040207,First Bank,Permanent,Unknow,45
8a8589f35451855401545c6aab952f7d,301627245,2,10000,13000,30,08:48.0,No_referee,6/2/2016 11:40,6/2/2016 12:40,7/4/2016 0:00,7/3/2016 21:53,Savings,3.6054769,6.5040207,First Bank,Permanent,Unknow,45
8a858e495d1e235c015d2cab67f045eb,301972710,1,10000,11500,15,09:57.0,No_referee,7/11/2017 9:06,7/11/2017 10:07,7/26/2017 0:00,7/22/2017 7:59,Current,3.421357,6.4421236,GT Bank,Permanent,Unknow,39
8a858eb4588604f70158863ec5720ce8,301831962,1,10000,13000,30,57:43.0,No_referee,3/5/2017 18:43,3/5/2017 19:43,4/4/2017 0:00,3/28/2017 18:42,Savings,4.0744317,7.4717833,First Bank,Permanent,Unknow,38
8a858eb4588604f70158863ec5720ce8,301927804,4,10000,13000,30,01:01.0,No_referee,6/5/2017 14:14,6/5/2017 15:15,7/5/2017 0:00,7/1/2017 12:50,Savings,4.0744317,7.4717833,First Bank,Permanent,Unknow,38
8a858eb4588604f70158863ec5720ce8,301887673,3,10000,13000,30,32:47.0,No_referee,5/2/2017 19:54,5/2/2017 20:54,6/1/2017 0:00,6/5/2017 11:22,Savings,4.0744317,7.4717833,First Bank,Permanent,Unknow,38
8a858eb4588604f70158863ec5720ce8,301848704,2,10000,13000,30,52:07.0,No_referee,3/28/2017 18:13,3/28/2017 19:13,4/27/2017 0:00,5/2/2017 20:36,Savings,4.0744317,7.4717833,First Bank,Permanent,Unknow,38
8a858f275a8e994e015a8ebcf96914e1,301896429,3,10000,13000,30,39:07.0,No_referee,5/8/2017 21:57,5/8/2017 22:57,6/7/2017 0:00,6/5/2017 13:28,Savings,3.3568104,6.5928981,Fidelity Bank,Permanent,Unknow,25
8a858f275a8e994e015a8ebcf96914e1,301927925,4,15000,18375,30,06:26.0,No_referee,6/5/2017 15:49,6/5/2017 16:49,7/5/2017 0:00,7/5/2017 14:56,Savings,3.3568104,6.5928981,Fidelity Bank,Permanent,Unknow,25
8a858f275a8e994e015a8ebcf96914e1,301829862,1,10000,13000,30,30:02.0,No_referee,3/2/2017 12:08,3/2/2017 13:08,4/3/2017 0:00,4/5/2017 19:14,Savings,3.3568104,6.5928981,Fidelity Bank,Permanent,Unknow,25
8a858f275a8e994e015a8ebcf96914e1,301858867,2,10000,13000,30,52:31.0,No_referee,4/7/2017 8:09,4/7/2017 9:09,5/8/2017 0:00,5/8/2017 13:37,Savings,3.3568104,6.5928981,Fidelity Bank,Permanent,Unknow,25
8a858fcf5b39c3ba015b3d6d077c4383,301929783,3,10000,13000,30,19:12.0,No_referee,6/7/2017 9:26,6/7/2017 10:26,7/7/2017 0:00,7/7/2017 4:31,Savings,4.5445533,7.4866602,Diamond Bank,Unknown,Unknow,39
8a858fcf5b39c3ba015b3d6d077c4383,301859889,1,10000,13000,30,27:15.0,No_referee,4/7/2017 19:59,4/7/2017 21:00,5/8/2017 0:00,5/8/2017 0:37,Savings,4.5445533,7.4866602,Diamond Bank,Unknown,Unknow,39
8a858fcf5b39c3ba015b3d6d077c4383,301895098,2,10000,13000,30,17:17.0,No_referee,5/8/2017 8:57,5/8/2017 9:57,6/7/2017 0:00,6/7/2017 0:55,Savings,4.5445533,7.4866602,Diamond Bank,Unknown,Unknow,39
8a8588fd53f1099e0154046cf0b95f16,301924332,7,35000,42000,60,17:00.0,No_referee,6/1/2017 19:40,6/1/2017 20:40,7/3/2017 0:00,7/1/2017 7:49,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301610426,1,10000,13000,30,03:42.0,No_referee,4/12/2016 12:35,4/12/2016 13:35,5/12/2016 0:00,5/17/2016 16:58,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301821615,4,15000,18200,30,20:04.0,No_referee,2/19/2017 10:04,2/19/2017 11:04,3/21/2017 0:00,3/12/2017 11:04,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301836426,5,25000,29000,30,49:36.0,No_referee,3/12/2017 10:20,3/12/2017 11:20,4/11/2017 0:00,4/8/2017 14:34,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301790945,3,20000,23800,30,20:51.0,No_referee,1/10/2017 16:58,1/10/2017 17:59,2/9/2017 0:00,2/1/2017 12:05,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301860795,6,30000,36800,60,18:29.0,No_referee,4/8/2017 19:36,4/8/2017 20:36,5/8/2017 0:00,5/10/2017 21:49,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a8588fd53f1099e0154046cf0b95f16,301623402,2,10000,13000,30,20:06.0,No_referee,5/21/2016 14:40,5/21/2016 15:41,6/20/2016 0:00,7/6/2016 13:05,Savings,3.3815688,6.5838082,UBA,Permanent,Unknow,35
8a858e655a047d1a015a17be58262943,301909358,3,10000,13000,30,56:10.0,No_referee,5/16/2017 10:59,5/16/2017 12:00,6/15/2017 0:00,6/23/2017 20:46,Savings,6.6948411,12.1759277,EcoBank,Permanent,Unknow,40
8a858e655a047d1a015a17be58262943,301843940,2,10000,13000,30,53:01.0,No_referee,3/22/2017 9:25,3/22/2017 10:26,4/21/2017 0:00,5/9/2017 9:37,Savings,6.6948411,12.1759277,EcoBank,Permanent,Unknow,40
8a858e655a047d1a015a17be58262943,301811634,1,10000,13000,30,45:30.0,No_referee,2/7/2017 9:15,2/7/2017 10:16,3/9/2017 0:00,3/21/2017 11:30,Savings,6.6948411,12.1759277,EcoBank,Permanent,Unknow,40
8a858f4f59f4ed130159f50d47b117a0,301947829,3,10000,13000,30,30:23.0,No_referee,6/22/2017 13:22,6/22/2017 14:22,7/24/2017 0:00,7/25/2017 20:20,Savings,3.3703547,6.5614706,Diamond Bank,Permanent,Unknow,35
8a858f4f59f4ed130159f50d47b117a0,301883697,1,10000,13000,30,49:43.0,No_referee,4/28/2017 16:06,4/28/2017 17:07,5/30/2017 0:00,5/23/2017 15:34,Savings,3.3703547,6.5614706,Diamond Bank,Permanent,Unknow,35
8a858f4f59f4ed130159f50d47b117a0,301916703,2,10000,13000,30,37:30.0,No_referee,5/23/2017 20:11,5/23/2017 21:11,6/22/2017 0:00,6/22/2017 4:13,Savings,3.3703547,6.5614706,Diamond Bank,Permanent,Unknow,35
8a858f8f5bfd3cfa015c0cec47c055f1,301946196,2,10000,11500,15,57:04.0,No_referee,6/21/2017 9:31,6/21/2017 10:31,7/6/2017 0:00,6/29/2017 11:46,Savings,3.3371532,7.1329181,Zenith Bank,Permanent,Unknow,35
8a858f8f5bfd3cfa015c0cec47c055f1,301912631,1,10000,11500,15,16:43.0,No_referee,5/18/2017 12:47,5/18/2017 13:49,6/2/2017 0:00,5/30/2017 20:06,Savings,3.3371532,7.1329181,Zenith Bank,Permanent,Unknow,35
8a858fc25bafabdc015bb016ef44386e,301945263,4,10000,11125,15,47:08.0,No_referee,6/20/2017 16:13,6/20/2017 17:13,7/5/2017 0:00,6/20/2017 21:36,Savings,3.4780827,6.4543525,First Bank,Student,Unknow,28
8a858fc25bafabdc015bb016ef44386e,301929076,3,20000,22250,15,41:55.0,No_referee,6/6/2017 15:43,6/6/2017 16:43,6/21/2017 0:00,6/20/2017 16:31,Savings,3.4780827,6.4543525,First Bank,Student,Unknow,28
8a858fc25bafabdc015bb016ef44386e,301946732,5,20000,22250,15,14:35.0,No_referee,6/21/2017 16:10,6/21/2017 17:10,7/6/2017 0:00,7/4/2017 12:04,Savings,3.4780827,6.4543525,First Bank,Student,Unknow,28
8a858fc25bafabdc015bb016ef44386e,301883399,1,10000,13000,30,27:09.0,No_referee,4/28/2017 12:24,4/28/2017 13:24,5/30/2017 0:00,5/22/2017 11:12,Savings,3.4780827,6.4543525,First Bank,Student,Unknow,28
8a858fc25bafabdc015bb016ef44386e,301915508,2,10000,12500,30,00:39.0,No_referee,5/22/2017 13:24,5/22/2017 14:24,6/21/2017 0:00,6/6/2017 15:50,Savings,3.4780827,6.4543525,First Bank,Student,Unknow,28
8a858966538deb19015391420fe01f59,301887816,5,20000,23800,30,32:37.0,No_referee,5/2/2017 23:09,5/3/2017 0:10,6/2/2017 0:00,6/30/2017 21:22,Other,3.3336678,6.589012,Access Bank,Permanent,Unknow,31
8a858966538deb19015391420fe01f59,301603518,1,10000,13000,30,03:29.0,No_referee,3/22/2016 2:31,3/22/2016 3:31,4/21/2016 0:00,4/20/2016 17:43,Other,3.3336678,6.589012,Access Bank,Permanent,Unknow,31
8a858966538deb19015391420fe01f59,301614733,2,10000,13000,30,04:52.0,No_referee,4/27/2016 9:31,4/27/2016 10:31,5/27/2016 0:00,5/23/2016 17:37,Other,3.3336678,6.589012,Access Bank,Permanent,Unknow,31
8a858966538deb19015391420fe01f59,301627858,3,8000,9200,15,05:55.0,No_referee,6/3/2016 21:07,6/3/2016 22:08,6/20/2016 0:00,6/21/2016 0:00,Other,3.3336678,6.589012,Access Bank,Permanent,Unknow,31
8a858966538deb19015391420fe01f59,301778298,4,20000,21900,15,07:35.0,No_referee,12/21/2016 16:47,12/21/2016 17:47,1/6/2017 0:00,4/29/2017 18:52,Other,3.3336678,6.589012,Access Bank,Permanent,Unknow,31
8a858e0156b782a10156bcdeedd505a3,301815971,9,30000,34400,30,51:31.0,No_referee,2/13/2017 11:03,2/13/2017 12:03,3/15/2017 0:00,3/9/2017 20:36,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301874440,11,30000,34400,30,52:21.0,No_referee,4/20/2017 11:21,4/20/2017 12:22,5/22/2017 0:00,5/12/2017 8:37,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301750877,3,20000,24500,30,03:44.0,No_referee,10/27/2016 20:09,10/27/2016 21:09,11/28/2016 0:00,11/8/2016 16:48,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301768469,5,20000,23800,30,01:50.0,No_referee,12/2/2016 14:13,12/2/2016 15:13,1/2/2017 0:00,12/16/2016 11:46,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301902666,12,40000,44000,30,24:49.0,No_referee,5/12/2017 7:54,5/12/2017 8:54,6/12/2017 0:00,6/6/2017 9:14,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301928759,13,40000,44000,30,40:29.0,No_referee,6/6/2017 11:27,6/6/2017 12:27,7/6/2017 0:00,6/20/2017 12:30,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301730561,2,10000,13000,30,51:59.0,No_referee,9/28/2016 8:04,9/28/2016 9:04,10/28/2016 0:00,10/27/2016 20:36,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301777333,7,30000,34400,30,49:36.0,No_referee,12/20/2016 16:40,12/20/2016 18:12,1/19/2017 0:00,1/15/2017 9:34,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301757902,4,20000,24500,30,58:16.0,No_referee,11/11/2016 18:34,11/11/2016 19:34,12/13/2016 0:00,12/2/2016 13:43,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301775125,6,30000,34400,30,37:48.0,No_referee,12/16/2016 11:15,12/16/2016 12:15,1/16/2017 0:00,12/20/2016 15:22,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301946435,14,40000,44000,30,13:19.0,No_referee,6/21/2017 12:11,6/21/2017 13:12,7/21/2017 0:00,7/20/2017 20:03,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301793699,8,30000,34400,30,05:13.0,No_referee,1/15/2017 8:52,1/15/2017 9:52,2/14/2017 0:00,2/12/2017 17:50,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301693387,1,10000,13000,30,06:04.0,No_referee,8/24/2016 14:07,8/24/2016 15:08,9/23/2016 0:00,9/20/2016 23:59,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0156b782a10156bcdeedd505a3,301835055,10,40000,44800,30,10:41.0,No_referee,3/9/2017 19:54,3/9/2017 20:55,4/10/2017 0:00,4/19/2017 21:55,Other,7.2593856,8.9574144,Diamond Bank,Permanent,Unknow,39
8a858e0d5aa8e240015aa8e8c383070d,301833307,1,10000,13000,30,52:09.0,No_referee,3/7/2017 13:56,3/7/2017 14:57,4/6/2017 0:00,3/22/2017 6:36,Savings,3.2676355,6.5992254,GT Bank,Permanent,Unknow,29
8a858e0d5aa8e240015aa8e8c383070d,301843777,2,10000,13000,30,33:25.0,No_referee,3/22/2017 5:56,3/22/2017 6:56,4/21/2017 0:00,4/18/2017 10:18,Savings,3.2676355,6.5992254,GT Bank,Permanent,Unknow,29
8a858e0d5aa8e240015aa8e8c383070d,301895357,3,10000,13000,30,39:20.0,No_referee,5/8/2017 11:08,5/8/2017 12:08,6/7/2017 0:00,5/30/2017 13:29,Savings,3.2676355,6.5992254,GT Bank,Permanent,Unknow,29
8a858e6a5bfd4b54015c0065e2c6050f,301910514,1,10000,13000,30,03:08.0,No_referee,5/16/2017 22:01,5/16/2017 23:02,6/16/2017 0:00,5/30/2017 11:52,Savings,3.2805564,6.6656294,GT Bank,Permanent,Unknow,37
8a858e345bd96da8015be325004232e3,301936107,2,10000,11500,15,01:54.0,No_referee,6/12/2017 14:11,6/12/2017 15:12,6/27/2017 0:00,6/23/2017 10:51,Savings,8.513079,12.4236435,Unity Bank,Permanent,Unknow,39
8a858e345bd96da8015be325004232e3,301948931,3,10000,13000,30,54:30.0,No_referee,6/23/2017 10:07,6/23/2017 11:07,7/24/2017 0:00,7/20/2017 13:44,Savings,8.513079,12.4236435,Unity Bank,Permanent,Unknow,39
8a858e345bd96da8015be325004232e3,301896138,1,10000,13000,30,15:20.0,No_referee,5/8/2017 18:54,5/8/2017 19:55,6/7/2017 0:00,5/23/2017 13:00,Savings,8.513079,12.4236435,Unity Bank,Permanent,Unknow,39
8a858e6c5c88d145015ca0b1c8b17bd8,301958700,1,10000,11500,15,46:25.0,No_referee,7/1/2017 8:10,7/1/2017 9:10,7/17/2017 0:00,7/21/2017 19:36,Savings,3.2458889,6.5583566,GT Bank,Unknown,Unknow,40
8a858fb95bd896cc015bd8a775a70c54,301927785,2,10000,13000,30,14:10.0,No_referee,6/5/2017 13:55,6/5/2017 14:55,7/5/2017 0:00,7/6/2017 9:04,Savings,3.9102711,7.4123478,First Bank,Permanent,Unknow,45
8a858fb95bd896cc015bd8a775a70c54,301910199,1,10000,13000,30,18:21.0,No_referee,5/16/2017 17:43,5/16/2017 18:44,6/15/2017 0:00,6/3/2017 10:08,Savings,3.9102711,7.4123478,First Bank,Permanent,Unknow,45
8a858e725cf420fd015cf437db121438,301961282,1,10000,11500,15,24:17.0,8a858f335cea21f8015ceded5d1605a3,7/3/2017 14:56,7/3/2017 15:57,7/18/2017 0:00,7/12/2017 12:14,Savings,3.2416077,6.5993696,GT Bank,Unknown,Unknow,34
8a858e3f5b5cecb6015b5d16a740279e,301866208,1,10000,13000,30,55:30.0,No_referee,4/12/2017 17:07,4/12/2017 18:07,5/12/2017 0:00,5/12/2017 9:40,Savings,7.3242064,9.1434518,GT Bank,Unknown,Unknow,32
8a858ff35c63d750015c63dbb45e027c,301924032,1,10000,13000,30,18:50.0,8a858e335b806e4d015b807c181d101f,6/1/2017 13:54,6/1/2017 14:54,7/3/2017 0:00,6/30/2017 14:08,Savings,3.5164571,6.6688399,FCMB,Permanent,Unknow,47
8a858f265cfa1a64015cffd360cf3f7b,301963441,1,10000,13000,30,36:02.0,No_referee,7/4/2017 14:57,7/4/2017 15:58,8/3/2017 0:00,7/20/2017 8:25,Savings,7.883996,5.0375596,GT Bank,Permanent,Unknow,42
8a858e9156e137c601570163db4358c9,301937062,2,10000,11500,15,05:26.0,No_referee,6/13/2017 10:29,6/13/2017 11:30,6/28/2017 0:00,6/28/2017 21:55,Savings,5.7561504,7.4479881,GT Bank,Permanent,Unknow,39
8a858e9156e137c601570163db4358c9,301955451,3,10000,11500,15,26:50.0,No_referee,6/28/2017 21:14,6/28/2017 22:14,7/13/2017 0:00,7/13/2017 9:16,Savings,5.7561504,7.4479881,GT Bank,Permanent,Unknow,39
8a858e9156e137c601570163db4358c9,301707819,1,10000,13000,30,40:02.0,No_referee,9/6/2016 21:45,9/6/2016 22:45,10/6/2016 0:00,9/30/2016 20:24,Savings,5.7561504,7.4479881,GT Bank,Permanent,Unknow,39
8a858e775b10631f015b1099fea22372,301863894,1,10000,13000,30,42:54.0,No_referee,4/11/2017 7:01,4/11/2017 8:01,5/11/2017 0:00,5/11/2017 19:27,Savings,8.8884947,9.8758609,First Bank,Permanent,Unknow,32
