customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,Status
8a858e1e54e2aa5a0154e303c246237b,301891307,2,10000,11500,15,34:35.0,No_referee,5/5/2017 14:25,5/5/2017 15:25,5/22/2017 0:00,5/23/2017 9:19,Savings,3.297195,6.5334087,First Bank,Permanent,Unknow,38,1
8a858e1e54e2aa5a0154e303c246237b,301952388,4,10000,11500,15,11:37.0,No_referee,6/26/2017 13:59,6/26/2017 14:59,7/11/2017 0:00,7/13/2017 13:01,Savings,3.297195,6.5334087,First Bank,Permanent,Unknow,38,1
8a858e1e54e2aa5a0154e303c246237b,301920392,3,10000,11500,15,07:54.0,No_referee,5/28/2017 15:46,5/28/2017 16:46,6/12/2017 0:00,6/13/2017 16:57,Savings,3.297195,6.5334087,First Bank,Permanent,Unknow,38,1
8a858e1e54e2aa5a0154e303c246237b,301856452,1,10000,11500,15,56:27.0,No_referee,4/5/2017 13:51,4/5/2017 14:51,4/21/2017 0:00,4/25/2017 8:41,Savings,3.297195,6.5334087,First Bank,Permanent,Unknow,38,1
8a858f6e5cb16eb9015cb264c7675236,301941674,1,10000,11500,15,04:25.0,No_referee,6/17/2017 6:43,6/17/2017 9:01,7/3/2017 0:00,6/18/2017 7:54,Savings,7.101534,4.8740955,First Bank,Permanent,Unknow,32,0
8a858fda56562f8f01565f8c6f936c46,301824354,3,20000,23800,30,32:15.0,No_referee,2/22/2017 17:04,2/22/2017 18:04,3/24/2017 0:00,3/21/2017 11:17,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,0
8a858fda56562f8f01565f8c6f936c46,301843855,4,20000,23800,30,55:59.0,No_referee,3/22/2017 7:40,3/22/2017 8:40,4/21/2017 0:00,4/19/2017 14:40,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,0
8a858fda56562f8f01565f8c6f936c46,301873432,5,20000,23800,30,08:13.0,No_referee,4/19/2017 13:59,4/19/2017 15:00,5/19/2017 0:00,5/16/2017 7:53,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,0
8a858fda56562f8f01565f8c6f936c46,301945550,7,20000,24500,30,04:15.0,No_referee,6/20/2017 19:29,6/20/2017 20:29,7/20/2017 0:00,7/20/2017 4:43,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,1
8a858fda56562f8f01565f8c6f936c46,301910515,6,30000,34500,30,47:01.0,No_referee,5/16/2017 22:01,5/16/2017 23:02,6/15/2017 0:00,6/20/2017 19:36,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,1
8a858fda56562f8f01565f8c6f936c46,301801497,2,10000,13000,30,28:50.0,No_referee,1/25/2017 10:22,1/25/2017 11:22,2/24/2017 0:00,2/22/2017 17:13,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,0
8a858fda56562f8f01565f8c6f936c46,301671943,1,10000,13000,30,35:41.0,No_referee,8/6/2016 11:22,8/6/2016 12:22,9/5/2016 0:00,9/1/2016 0:20,Other,3.416,6.4351,GT Bank,Self-Employed,Unknow,27,0
8a858899538ddb8e01539138c80a2348,301771102,2,10000,13000,30,53:55.0,No_referee,12/8/2016 15:45,12/8/2016 16:45,1/9/2017 0:00,1/5/2017 18:38,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,0
8a858899538ddb8e01539138c80a2348,301886641,6,20000,23800,30,48:25.0,No_referee,5/2/2017 6:46,5/2/2017 7:47,6/1/2017 0:00,6/5/2017 13:38,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,1
8a858899538ddb8e01539138c80a2348,301764161,1,10000,13000,30,51:35.0,No_referee,11/24/2016 16:24,11/24/2016 17:24,12/27/2016 0:00,12/7/2016 9:36,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,0
8a858899538ddb8e01539138c80a2348,301831109,4,10000,13000,30,28:22.0,No_referee,3/3/2017 23:46,3/4/2017 0:46,4/3/2017 0:00,4/1/2017 12:13,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,0
8a858899538ddb8e01539138c80a2348,301855042,5,20000,23800,30,54:39.0,No_referee,4/4/2017 16:24,4/4/2017 17:24,5/4/2017 0:00,4/29/2017 10:39,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,0
8a858899538ddb8e01539138c80a2348,301804997,3,10000,13000,30,19:25.0,No_referee,1/28/2017 11:11,1/28/2017 12:11,2/27/2017 0:00,2/28/2017 19:04,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,1
8a858899538ddb8e01539138c80a2348,301937293,7,20000,24500,30,17:05.0,No_referee,6/13/2017 13:26,6/13/2017 14:27,7/13/2017 0:00,7/11/2017 15:06,Other,3.4774513,6.4367383,Zenith Bank,Permanent,Unknow,32,0
8a8589045384bd8301539e134b745638,301794569,4,10000,11450,15,50:43.0,No_referee,1/16/2017 18:57,1/16/2017 19:57,2/1/2017 0:00,2/1/2017 0:23,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,1
8a8589045384bd8301539e134b745638,301610752,2,6000,6900,15,02:17.0,No_referee,4/13/2016 10:50,4/13/2016 11:50,4/28/2016 0:00,5/4/2016 18:52,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,1
8a8589045384bd8301539e134b745638,301854920,7,30000,36800,60,22:32.0,No_referee,4/4/2017 15:12,4/4/2017 16:32,5/4/2017 0:00,5/31/2017 17:12,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,1
8a8589045384bd8301539e134b745638,301841580,6,10000,11400,15,24:35.0,No_referee,3/19/2017 11:47,3/19/2017 12:47,4/3/2017 0:00,3/31/2017 12:09,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,0
8a8589045384bd8301539e134b745638,301603642,1,10000,11500,15,03:07.0,No_referee,3/22/2016 13:47,3/22/2016 14:47,4/6/2016 0:00,4/8/2016 11:17,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,1
8a8589045384bd8301539e134b745638,301619907,3,10000,11500,15,02:25.0,No_referee,5/12/2016 13:31,5/12/2016 14:31,5/27/2016 0:00,6/2/2016 0:59,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,1
8a8589045384bd8301539e134b745638,301924804,8,10000,11500,30,14:32.0,No_referee,6/2/2017 10:58,6/2/2017 11:58,7/3/2017 0:00,6/30/2017 12:04,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,0
8a8589045384bd8301539e134b745638,301823024,5,10000,11400,15,51:32.0,No_referee,2/21/2017 8:25,2/21/2017 9:25,3/8/2017 0:00,3/3/2017 10:36,Other,3.3791383,6.619437,Stanbic IBTC,Permanent,Secondary,41,0
8a85895354a059690154b945ddd2161f,301621231,1,10000,11500,15,02:35.0,No_referee,5/16/2016 11:22,5/16/2016 12:22,5/31/2016 0:00,6/3/2016 17:52,Other,3.5701532,6.7925278,Union Bank,Permanent,Graduate,35,1
8a85895354a059690154b945ddd2161f,301917085,2,10000,11500,15,24:25.0,No_referee,5/24/2017 9:52,5/24/2017 10:54,6/9/2017 0:00,6/13/2017 17:14,Other,3.5701532,6.7925278,Union Bank,Permanent,Graduate,35,1
8a8589af547ff51b01548585b4fd5a8a,301617696,1,10000,13000,30,02:15.0,No_referee,5/6/2016 10:36,5/6/2016 11:36,6/6/2016 0:00,6/4/2016 15:46,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301721162,5,30000,34500,30,37:59.0,No_referee,9/19/2016 20:46,9/19/2016 21:46,10/21/2016 0:00,9/29/2016 5:22,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301669293,4,20000,24500,30,10:32.0,No_referee,8/4/2016 2:20,8/4/2016 3:20,9/5/2016 0:00,8/29/2016 9:55,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301883916,12,40000,47600,60,05:17.0,No_referee,4/28/2017 20:10,4/28/2017 21:10,5/30/2017 0:00,5/20/2017 12:32,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301643034,3,10000,13000,30,25:06.0,No_referee,7/3/2016 7:41,7/3/2016 8:41,8/2/2016 0:00,7/30/2016 0:00,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301629540,2,10000,13000,30,30:13.0,No_referee,6/7/2016 20:35,6/7/2016 21:56,7/11/2016 0:00,7/2/2016 11:15,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301830569,10,30000,36800,60,31:24.0,No_referee,3/3/2017 10:01,3/3/2017 11:01,4/3/2017 0:00,3/30/2017 19:16,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301850710,11,30000,36800,60,08:37.0,No_referee,3/31/2017 5:40,3/31/2017 6:40,5/2/2017 0:00,4/28/2017 20:53,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301753410,7,30000,34500,30,07:38.0,No_referee,11/2/2016 11:18,11/2/2016 12:18,12/2/2016 0:00,11/30/2016 17:52,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589af547ff51b01548585b4fd5a8a,301731591,6,30000,34500,30,55:52.0,No_referee,9/29/2016 4:39,9/29/2016 5:39,10/31/2016 0:00,11/2/2016 11:40,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,1
8a8589af547ff51b01548585b4fd5a8a,301767960,8,30000,36800,60,52:58.0,No_referee,12/1/2016 16:51,12/1/2016 17:52,1/2/2017 0:00,1/25/2017 8:37,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,1
8a8589af547ff51b01548585b4fd5a8a,301808235,9,30000,34400,30,05:54.0,No_referee,2/2/2017 5:03,2/2/2017 6:03,3/6/2017 0:00,3/3/2017 8:50,Other,8.5527984,7.6932655,GT Bank,Permanent,Graduate,34,0
8a8589ec542eaa890154302eec276194,301893020,8,40000,48000,60,03:52.0,No_referee,5/6/2017 18:34,5/6/2017 19:34,6/5/2017 0:00,6/5/2017 21:53,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,1
8a8589ec542eaa890154302eec276194,301861549,7,40000,47600,60,28:30.0,No_referee,4/9/2017 17:32,4/9/2017 18:32,5/9/2017 0:00,5/5/2017 18:23,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a8589ec542eaa890154302eec276194,301613154,1,10000,11500,15,01:54.0,No_referee,4/21/2016 15:31,4/21/2016 16:31,5/6/2016 0:00,5/5/2016 17:52,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a8589ec542eaa890154302eec276194,301835533,6,40000,47600,60,01:31.0,No_referee,3/10/2017 13:48,3/10/2017 14:50,4/10/2017 0:00,4/9/2017 17:46,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a8589ec542eaa890154302eec276194,301622485,2,10000,11500,15,02:16.0,No_referee,5/18/2016 17:29,5/18/2016 18:29,6/2/2016 0:00,6/4/2016 17:10,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,1
8a8589ec542eaa890154302eec276194,301789036,4,30000,36800,60,58:47.0,No_referee,1/7/2017 15:11,1/7/2017 16:11,2/6/2017 0:00,2/4/2017 3:43,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a8589ec542eaa890154302eec276194,301928215,9,50000,52500,30,58:40.0,No_referee,6/5/2017 21:06,6/5/2017 22:06,7/5/2017 0:00,7/5/2017 12:48,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,1
8a8589ec542eaa890154302eec276194,301773166,3,20000,23800,30,20:47.0,No_referee,12/13/2016 16:12,12/13/2016 17:13,1/12/2017 0:00,1/7/2017 10:05,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a8589ec542eaa890154302eec276194,301809660,5,30000,36800,60,41:46.0,No_referee,2/4/2017 4:21,2/4/2017 5:22,3/6/2017 0:00,3/3/2017 9:09,Other,8.8867462,9.9265202,GT Bank,Permanent,Unknow,35,0
8a858e0458d4ac3d0158deee57f14d0e,301785786,1,10000,13000,30,21:25.0,No_referee,1/2/2017 15:29,1/2/2017 16:29,2/1/2017 0:00,1/31/2017 14:06,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,0
8a858e0458d4ac3d0158deee57f14d0e,301829683,3,10000,13000,30,39:55.0,No_referee,3/2/2017 8:47,3/2/2017 9:48,4/3/2017 0:00,3/23/2017 14:24,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,0
8a858e0458d4ac3d0158deee57f14d0e,301939281,6,20000,24500,30,23:09.0,No_referee,6/15/2017 6:16,6/15/2017 7:16,7/17/2017 0:00,7/17/2017 22:13,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,1
8a858e0458d4ac3d0158deee57f14d0e,301845492,4,20000,23800,30,55:35.0,No_referee,3/24/2017 8:05,3/24/2017 9:05,4/24/2017 0:00,4/28/2017 16:40,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,1
8a858e0458d4ac3d0158deee57f14d0e,301807229,2,10000,13000,30,34:22.0,No_referee,1/31/2017 16:43,1/31/2017 17:43,3/2/2017 0:00,3/2/2017 9:19,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,1
8a858e0458d4ac3d0158deee57f14d0e,301910142,5,10000,13000,30,31:43.0,No_referee,5/16/2017 17:12,5/16/2017 18:12,6/15/2017 0:00,6/14/2017 23:21,Savings,7.4907184,5.518951,UBA,Unknown,Unknow,46,0
8a858e125b1ff78f015b2100ab476269,301873282,1,10000,11500,15,28:51.0,No_referee,4/19/2017 11:51,4/19/2017 13:00,5/4/2017 0:00,4/26/2017 8:13,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Unknow,40,0
8a858e125b1ff78f015b2100ab476269,301926363,4,20000,22250,15,18:53.0,No_referee,6/3/2017 18:41,6/3/2017 19:41,6/19/2017 0:00,6/14/2017 17:08,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Unknow,40,0
8a858e125b1ff78f015b2100ab476269,301886546,2,10000,11500,15,36:18.0,No_referee,5/2/2017 3:08,5/2/2017 4:08,5/17/2017 0:00,5/11/2017 13:21,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Unknow,40,0
8a858e125b1ff78f015b2100ab476269,301957030,5,20000,24500,30,40:05.0,No_referee,6/29/2017 23:32,6/30/2017 0:32,7/31/2017 0:00,7/20/2017 8:29,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Unknow,40,0
8a858e125b1ff78f015b2100ab476269,301911706,3,10000,11500,15,46:16.0,No_referee,5/17/2017 15:25,5/17/2017 16:25,6/1/2017 0:00,5/27/2017 23:36,Savings,7.0621124,4.8136577,Zenith Bank,Permanent,Unknow,40,0
8a858e2d5bb55d46015bc6fa50f3384f,301954075,3,10000,13000,30,33:04.0,No_referee,6/27/2017 23:31,6/28/2017 0:32,7/28/2017 0:00,7/26/2017 11:22,Savings,3.2789541,6.6458291,GT Bank,Permanent,Graduate,30,0
8a858e2d5bb55d46015bc6fa50f3384f,301890347,1,10000,13000,30,18:42.0,No_referee,5/4/2017 20:45,5/4/2017 21:45,6/5/2017 0:00,5/30/2017 15:08,Savings,3.2789541,6.6458291,GT Bank,Permanent,Graduate,30,0
8a858e2d5bb55d46015bc6fa50f3384f,301927042,2,10000,13000,30,31:54.0,No_referee,6/4/2017 18:09,6/4/2017 19:09,7/4/2017 0:00,6/24/2017 23:21,Savings,3.2789541,6.6458291,GT Bank,Permanent,Graduate,30,0
8a858e3e5b1582df015b16f3bded6865,301951548,3,10000,11500,15,59:35.0,No_referee,6/25/2017 16:39,6/25/2017 17:39,7/10/2017 0:00,7/7/2017 12:49,Savings,7.0736933,6.2252666,First Bank,Permanent,Unknow,28,0
8a858e3e5b1582df015b16f3bded6865,301916105,2,10000,11500,15,30:04.0,No_referee,5/23/2017 8:34,5/23/2017 9:34,6/7/2017 0:00,6/6/2017 9:19,Savings,7.0736933,6.2252666,First Bank,Permanent,Unknow,28,0
8a858e3e5b1582df015b16f3bded6865,301854421,1,10000,13000,30,52:55.0,No_referee,4/4/2017 11:16,4/4/2017 12:16,5/4/2017 0:00,4/27/2017 10:37,Savings,7.0736933,6.2252666,First Bank,Permanent,Unknow,28,0
8a858e5d5bf3454f015bf674714d1844,301943381,1,10000,13000,30,40:39.0,No_referee,6/19/2017 9:28,6/19/2017 10:28,7/21/2017 0:00,7/19/2017 12:30,Savings,3.8176559,7.3632415,Diamond Bank,Permanent,Unknow,40,0
8a858e6f5668e01701566b0916350fbd,301735906,4,20000,22250,15,07:24.0,No_referee,10/4/2016 8:47,10/4/2016 9:47,10/19/2016 0:00,10/18/2016 11:52,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301673733,1,10000,11500,15,11:57.0,No_referee,8/8/2016 16:49,8/8/2016 17:49,8/23/2016 0:00,8/22/2016 9:56,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301888169,12,40000,44800,30,46:57.0,No_referee,5/3/2017 10:03,5/3/2017 11:03,6/2/2017 0:00,6/1/2017 10:36,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301691975,2,10000,11500,15,46:17.0,No_referee,8/23/2016 14:21,8/23/2016 15:21,9/7/2016 0:00,9/6/2016 17:31,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301707591,3,20000,22250,15,34:59.0,No_referee,9/6/2016 17:21,9/6/2016 18:22,9/21/2016 0:00,9/20/2016 9:19,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301808568,9,30000,34400,30,25:55.0,No_referee,2/2/2017 13:26,2/2/2017 14:27,3/6/2017 0:00,3/5/2017 15:10,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301924002,13,40000,44000,30,35:50.0,No_referee,6/1/2017 13:26,6/1/2017 14:26,7/3/2017 0:00,7/3/2017 12:25,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,1
8a858e6f5668e01701566b0916350fbd,301786940,8,30000,34400,30,11:39.0,No_referee,1/4/2017 10:37,1/4/2017 11:38,2/3/2017 0:00,2/2/2017 13:56,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301831842,10,40000,44800,30,58:28.0,No_referee,3/5/2017 14:34,3/5/2017 15:34,4/4/2017 0:00,4/3/2017 13:43,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301769481,7,30000,34400,30,14:37.0,No_referee,12/5/2016 13:06,12/5/2016 14:06,1/4/2017 0:00,1/2/2017 12:59,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301746083,5,30000,32250,15,48:53.0,No_referee,10/18/2016 12:32,10/18/2016 13:32,11/2/2016 0:00,11/1/2016 18:33,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e6f5668e01701566b0916350fbd,301853041,11,40000,44800,30,15:28.0,No_referee,4/3/2017 13:03,4/3/2017 14:03,5/3/2017 0:00,5/3/2017 7:00,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,1
8a858e6f5668e01701566b0916350fbd,301753508,6,30000,34500,30,44:11.0,No_referee,11/2/2016 13:56,11/2/2016 14:56,12/2/2016 0:00,12/1/2016 10:29,Other,3.3343014,6.5882466,EcoBank,Permanent,Graduate,29,0
8a858e705668e16701568ce4c9c06918,301711717,2,10000,11500,15,43:35.0,No_referee,9/10/2016 17:04,9/10/2016 18:04,9/26/2016 0:00,9/24/2016 18:28,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301681225,1,10000,11500,15,30:02.0,No_referee,8/15/2016 6:32,8/15/2016 7:33,8/30/2016 0:00,8/27/2016 23:14,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301755035,5,30000,32250,15,57:03.0,No_referee,11/5/2016 21:07,11/5/2016 22:07,11/21/2016 0:00,11/20/2016 21:41,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301748074,4,20000,22250,15,25:27.0,No_referee,10/22/2016 4:57,10/22/2016 5:57,11/7/2016 0:00,11/4/2016 20:10,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301734111,3,20000,22250,15,02:36.0,No_referee,10/1/2016 12:26,10/1/2016 13:26,10/17/2016 0:00,10/13/2016 21:47,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301771527,6,30000,34400,30,31:25.0,No_referee,12/9/2016 14:13,12/9/2016 15:13,1/9/2017 0:00,1/8/2017 0:16,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,0
8a858e705668e16701568ce4c9c06918,301883147,7,30000,36800,60,30:16.0,No_referee,4/28/2017 8:27,4/28/2017 9:27,5/30/2017 0:00,5/30/2017 21:53,Other,3.3844048,6.5704634,GT Bank,Self-Employed,Unknow,28,1
8a858e7c588604a40158a75735995afa,301954188,7,20000,23000,30,13:21.0,No_referee,6/28/2017 6:25,6/28/2017 7:26,7/28/2017 0:00,7/6/2017 8:03,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e7c588604a40158a75735995afa,301898701,6,15000,18375,30,06:26.0,No_referee,5/10/2017 7:14,5/10/2017 8:14,6/9/2017 0:00,6/5/2017 15:56,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e7c588604a40158a75735995afa,301828781,5,20000,23800,30,51:43.0,No_referee,3/1/2017 8:04,3/1/2017 9:05,3/31/2017 0:00,4/3/2017 9:36,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,1
8a858e7c588604a40158a75735995afa,301770914,2,10000,13000,30,03:06.0,No_referee,12/8/2016 10:22,12/8/2016 11:22,1/9/2017 0:00,1/4/2017 14:47,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e7c588604a40158a75735995afa,301807544,4,15000,18350,30,01:36.0,No_referee,2/1/2017 7:12,2/1/2017 8:12,3/3/2017 0:00,3/1/2017 8:46,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e7c588604a40158a75735995afa,301787136,3,10000,13000,30,07:44.0,No_referee,1/4/2017 15:36,1/4/2017 16:36,2/3/2017 0:00,2/1/2017 7:52,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e7c588604a40158a75735995afa,301765519,1,10000,11500,15,03:57.0,No_referee,11/27/2016 20:21,11/27/2016 21:21,12/13/2016 0:00,12/7/2016 12:48,Savings,151.20929,-33.8688183,GT Bank,Permanent,Unknow,34,0
8a858e8d56b784480156d65d90d422cb,301769593,4,20000,23800,30,46:05.0,No_referee,12/5/2016 15:32,12/5/2016 16:32,1/4/2017 0:00,1/4/2017 13:30,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301699920,1,10000,13000,30,01:13.0,No_referee,8/30/2016 12:10,8/30/2016 13:10,9/29/2016 0:00,9/29/2016 0:00,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301737165,2,10000,13000,30,04:23.0,No_referee,10/5/2016 10:14,10/5/2016 11:14,11/4/2016 0:00,11/4/2016 15:49,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301788117,5,30000,36800,60,31:57.0,No_referee,1/6/2017 7:13,1/6/2017 8:13,2/6/2017 0:00,2/16/2017 0:00,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301829268,6,30000,36800,60,54:51.0,No_referee,3/1/2017 17:53,3/1/2017 18:53,4/3/2017 0:00,4/21/2017 21:40,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301754732,3,20000,24500,30,17:35.0,No_referee,11/5/2016 5:19,11/5/2016 6:19,12/5/2016 0:00,12/5/2016 0:28,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e8d56b784480156d65d90d422cb,301908126,7,30000,39000,60,33:28.0,No_referee,5/15/2017 16:07,5/15/2017 17:08,6/14/2017 0:00,6/19/2017 19:58,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,42,1
8a858e9f5b8a8db1015b8a91d6a3058c,301933504,3,10000,11500,15,49:07.0,8a8589f853f100fb01540a3551f034bd,6/10/2017 7:20,6/10/2017 8:20,6/28/2017 0:00,7/5/2017 12:38,Savings,6.0972145,7.308337,First Bank,Permanent,Unknow,30,1
8a858e9f5b8a8db1015b8a91d6a3058c,301896113,2,10000,13000,30,25:18.0,8a8589f853f100fb01540a3551f034bd,5/8/2017 18:30,5/8/2017 19:30,6/7/2017 0:00,6/9/2017 15:15,Savings,6.0972145,7.308337,First Bank,Permanent,Unknow,30,1
8a858e9f5b8a8db1015b8a91d6a3058c,301877691,1,10000,11500,15,38:22.0,8a8589f853f100fb01540a3551f034bd,4/23/2017 13:48,4/23/2017 14:48,5/8/2017 0:00,5/4/2017 16:23,Savings,6.0972145,7.308337,First Bank,Permanent,Unknow,30,0
8a858eb95b8c2f6e015b8cb299b128a0,301875034,1,10000,11500,15,28:38.0,No_referee,4/20/2017 19:19,4/20/2017 20:19,5/5/2017 0:00,5/3/2017 13:13,Savings,3.2901962,6.6663855,First Bank,Permanent,Unknow,40,0
8a858eb95b8c2f6e015b8cb299b128a0,301945086,4,20000,24500,30,23:00.0,No_referee,6/20/2017 14:35,6/20/2017 15:35,7/20/2017 0:00,7/17/2017 9:12,Savings,3.2901962,6.6663855,First Bank,Permanent,Unknow,40,0
8a858eb95b8c2f6e015b8cb299b128a0,301888349,2,10000,13000,30,13:48.0,No_referee,5/3/2017 12:37,5/3/2017 13:37,6/2/2017 0:00,5/27/2017 21:03,Savings,3.2901962,6.6663855,First Bank,Permanent,Unknow,40,0
8a858eb95b8c2f6e015b8cb299b128a0,301920117,3,10000,13000,30,31:22.0,No_referee,5/28/2017 7:33,5/28/2017 8:33,6/27/2017 0:00,6/20/2017 15:21,Savings,3.2901962,6.6663855,First Bank,Permanent,Unknow,40,0
8a858ec9590ad35d01592fc002540aa9,301910973,3,10000,13000,30,44:52.0,No_referee,5/17/2017 8:57,5/17/2017 9:58,6/16/2017 0:00,6/16/2017 1:20,Savings,3.3552084,6.4844596,First Bank,Permanent,Unknow,40,1
